dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.145221,15.387795,6.917981,1.945015,-0.161833,-0.017992,0.633928
0.020000,6.176524,15.410779,6.956816,1.941771,-0.162212,-0.018987,0.632733
0.020000,6.207804,15.433686,6.995587,1.938519,-0.162611,-0.019955,0.631472
0.020000,6.239060,15.456515,7.034292,1.935258,-0.163029,-0.020902,0.630144
0.020000,6.270294,15.479262,7.072932,1.931989,-0.163466,-0.021825,0.628749
0.020000,6.301508,15.501926,7.111506,1.928710,-0.163920,-0.022719,0.627287
0.020000,6.332703,15.524505,7.150014,1.925423,-0.164392,-0.023582,0.625757
0.020000,6.363879,15.546997,7.188457,1.922125,-0.164880,-0.024420,0.624159
0.020000,6.395038,15.569399,7.226833,1.918817,-0.165385,-0.025221,0.622494
0.020000,6.426181,15.591709,7.265143,1.915499,-0.165904,-0.025982,0.620761
0.020000,6.457310,15.613926,7.303386,1.912170,-0.166439,-0.026721,0.618959
0.020000,6.488425,15.636046,7.341563,1.908831,-0.166987,-0.027407,0.617089
0.020000,6.519527,15.658069,7.379673,1.905480,-0.167548,-0.028057,0.615150
0.020000,6.550617,15.679991,7.417715,1.902117,-0.168121,-0.028664,0.613142
0.020000,6.581697,15.701812,7.455690,1.898743,-0.168706,-0.029226,0.611065
0.020000,6.612768,15.723527,7.493597,1.895357,-0.169301,-0.029739,0.608919
0.020000,6.643830,15.745136,7.531436,1.891959,-0.169905,-0.030195,0.606703
0.020000,6.674885,15.766637,7.569207,1.888549,-0.170517,-0.030612,0.604416
0.020000,6.705933,15.788026,7.606910,1.885126,-0.171136,-0.030958,0.602060
0.020000,6.736975,15.809302,7.644544,1.881691,-0.171761,-0.031253,0.599633
0.020000,6.768013,15.830463,7.682108,1.878243,-0.172391,-0.031486,0.597136
0.020000,6.799047,15.851506,7.719604,1.874782,-0.173024,-0.031655,0.594567
0.020000,6.830078,15.872430,7.757030,1.871309,-0.173659,-0.031757,0.591927
0.020000,6.861107,15.893231,7.794387,1.867823,-0.174295,-0.031777,0.589216
0.020000,6.892134,15.913909,7.831673,1.864325,-0.174930,-0.031745,0.586433
0.020000,6.923162,15.934460,7.868889,1.860814,-0.175562,-0.031617,0.583578
0.020000,6.954190,15.954883,7.906035,1.857290,-0.176190,-0.031418,0.580650
0.020000,6.985219,15.975174,7.943110,1.853754,-0.176813,-0.031134,0.577650
0.020000,7.016250,15.995333,7.980114,1.850205,-0.177428,-0.030758,0.574578
0.020000,7.047283,16.015357,8.017047,1.846644,-0.178034,-0.030305,0.571432
0.020000,7.078320,16.035243,8.053909,1.843072,-0.178629,-0.029739,0.568213
0.020000,7.109360,16.054989,8.090697,1.839413,-0.182928,-0.214967,0.564921
0.020000,7.140399,16.074590,8.127407,1.835490,-0.196174,-0.662285,0.561555
0.020000,7.171432,16.094039,8.164031,1.831198,-0.214572,-0.919919,0.558117
0.020000,7.202454,16.113331,8.200562,1.826542,-0.232809,-0.911832,0.554607
0.020000,7.233458,16.132461,8.236992,1.821524,-0.250881,-0.903590,0.551025
0.020000,7.264439,16.151422,8.273315,1.816149,-0.268785,-0.895204,0.547372
0.020000,7.295392,16.170209,8.309523,1.810418,-0.286518,-0.886675,0.543650
0.020000,7.326311,16.188817,8.345610,1.804337,-0.304079,-0.878028,0.539858
0.020000,7.357191,16.207240,8.381568,1.797907,-0.321464,-0.869239,0.535998
0.020000,7.388025,16.225475,8.417391,1.791134,-0.338671,-0.860352,0.532071
0.020000,7.418809,16.243515,8.453071,1.784020,-0.355698,-0.851343,0.528078
0.020000,7.449537,16.261356,8.488603,1.776569,-0.372543,-0.842258,0.524020
0.020000,7.480202,16.278994,8.523978,1.768785,-0.389204,-0.833073,0.519898
0.020000,7.510799,16.296424,8.559192,1.760672,-0.405681,-0.823837,0.515713
0.020000,7.541322,16.313642,8.594237,1.752232,-0.421972,-0.814528,0.511467
0.020000,7.571766,16.330643,8.629106,1.743471,-0.438075,-0.805187,0.507161
0.020000,7.602124,16.347425,8.663794,1.734391,-0.453992,-0.795820,0.502797
0.020000,7.632391,16.363983,8.698294,1.724996,-0.469721,-0.786445,0.498377
0.020000,7.662560,16.380314,8.732600,1.715291,-0.485262,-0.777078,0.493901
0.020000,7.692626,16.396415,8.766705,1.705279,-0.500617,-0.767738,0.489372
0.020000,7.722583,16.412281,8.800604,1.694963,-0.515786,-0.758441,0.484792
0.020000,7.752424,16.427911,8.834291,1.684348,-0.530770,-0.749214,0.480162
0.020000,7.782144,16.443302,8.867760,1.673436,-0.545571,-0.740073,0.475485
0.020000,7.811737,16.458451,8.901005,1.662232,-0.560192,-0.731033,0.470762
0.020000,7.841196,16.473355,8.934019,1.650740,-0.574635,-0.722127,0.465996
0.020000,7.870515,16.488013,8.966799,1.638962,-0.588902,-0.713364,0.461189
0.020000,7.899689,16.502423,8.999337,1.626902,-0.602997,-0.704776,0.456342
0.020000,7.928710,16.516582,9.031628,1.614563,-0.616925,-0.696376,0.451459
0.020000,7.957573,16.530489,9.063667,1.601949,-0.630689,-0.688193,0.446542
0.020000,7.986272,16.544143,9.095448,1.589064,-0.644294,-0.680242,0.441593
0.020000,8.014800,16.557542,9.126966,1.575909,-0.657745,-0.672547,0.436615
0.020000,8.043151,16.570686,9.158216,1.562488,-0.671047,-0.665129,0.431610
0.020000,8.071319,16.583574,9.189192,1.548804,-0.684207,-0.658006,0.426582
0.020000,8.099297,16.596205,9.219889,1.534859,-0.697231,-0.651200,0.421532
0.020000,8.127081,16.608579,9.250304,1.520726,-0.706649,-0.470868,0.416463
0.020000,8.154668,16.620698,9.280435,1.506575,-0.707557,-0.045417,0.411377
0.020000,8.182058,16.632565,9.310286,1.492505,-0.703501,0.202805,0.406277
0.020000,8.209251,16.644181,9.339856,1.478516,-0.699450,0.202549,0.401163
0.020000,8.236246,16.655550,9.369148,1.464608,-0.695407,0.202148,0.396037
0.020000,8.263045,16.666675,9.398164,1.450780,-0.691375,0.201598,0.390901
0.020000,8.289645,16.677557,9.426904,1.437033,-0.687357,0.200899,0.385756
0.020000,8.316048,16.688201,9.455372,1.423366,-0.683356,0.200055,0.380605
0.020000,8.342253,16.698607,9.483567,1.409778,-0.679375,0.199055,0.375448
0.020000,8.368260,16.708780,9.511493,1.396270,-0.675417,0.197912,0.370288
0.020000,8.394068,16.718723,9.539149,1.382840,-0.671484,0.196618,0.365126
0.020000,8.419677,16.728437,9.566539,1.369489,-0.667581,0.195178,0.359963
0.020000,8.445087,16.737925,9.593663,1.356215,-0.663709,0.193598,0.354802
0.020000,8.470299,16.747192,9.620524,1.343017,-0.659871,0.191865,0.349643
0.020000,8.495311,16.756239,9.647122,1.329896,-0.656071,0.190004,0.344489
0.020000,8.520123,16.765070,9.673459,1.316850,-0.652311,0.188002,0.339341
0.020000,8.544736,16.773687,9.699536,1.303878,-0.648594,0.185864,0.334200
0.020000,8.569148,16.782093,9.725356,1.290979,-0.644922,0.183597,0.329068
0.020000,8.593361,16.790293,9.750919,1.278153,-0.641298,0.181206,0.323946
0.020000,8.617373,16.798287,9.776227,1.265399,-0.637724,0.178704,0.318837
0.020000,8.641184,16.806080,9.801281,1.252715,-0.634203,0.176067,0.313740
0.020000,8.664795,16.813675,9.826083,1.240100,-0.630736,0.173340,0.308659
0.020000,8.688205,16.821074,9.850634,1.227553,-0.627326,0.170487,0.303593
0.020000,8.711413,16.828280,9.874936,1.215074,-0.623975,0.167554,0.298545
0.020000,8.734420,16.835297,9.898989,1.202660,-0.620685,0.164516,0.293516
