dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.500035,4.000000,0.000150,0.015000,0.750000,37.500000,0.000000
0.020000,1.500635,4.000000,0.000750,0.045000,1.500000,37.500000,0.000000
0.020000,1.501985,4.000000,0.002100,0.090000,2.250000,37.500000,0.000000
0.020000,1.504385,4.000000,0.004500,0.150000,3.000000,37.500000,0.000000
0.020000,1.508135,4.000000,0.008250,0.225000,3.750000,37.500000,0.000000
0.020000,1.513535,4.000000,0.013650,0.315000,4.500000,37.500000,0.000000
0.020000,1.520885,4.000000,0.021000,0.420000,5.250000,37.500000,0.000000
0.020000,1.530485,4.000000,0.030600,0.540000,6.000000,37.500000,0.000000
0.020000,1.542485,4.000000,0.042600,0.660000,6.000000,0.000000,0.000000
0.020000,1.556885,4.000000,0.057000,0.780000,6.000000,0.000000,0.000000
0.020000,1.573685,4.000000,0.073800,0.900000,6.000000,0.000000,0.000000
0.020000,1.592885,4.000000,0.093000,1.020000,6.000000,0.000000,0.000000
0.020000,1.614485,4.000000,0.114600,1.140000,6.000000,0.000000,0.000000
0.020000,1.638485,4.000000,0.138600,1.260000,6.000000,0.000000,0.000000
0.020000,1.664885,4.000000,0.165000,1.380000,6.000000,-0.000000,0.000000
0.020000,1.693685,4.000000,0.193800,1.500000,6.000000,0.000000,0.000000
0.020000,1.724885,4.000000,0.225000,1.620000,6.000000,-0.000000,0.000000
0.020000,1.758485,4.000000,0.258600,1.740000,6.000000,0.000000,0.000000
0.020000,1.794485,4.000000,0.294600,1.860000,6.000000,-0.000000,0.000000
0.020000,1.832885,4.000000,0.333000,1.980000,6.000000,0.000000,0.000000
0.020000,1.873685,4.000000,0.373800,2.100000,6.000000,0.000000,0.000000
0.020000,1.916885,4.000000,0.417000,2.220000,6.000000,0.000000,0.000000
0.020000,1.962485,4.000000,0.462600,2.340000,6.000000,-0.000000,0.000000
0.020000,2.010485,4.000000,0.510600,2.460000,6.000000,0.000000,0.000000
0.020000,2.060885,4.000000,0.561000,2.580000,6.000000,0.000000,0.000000
0.020000,2.113685,4.000000,0.613800,2.700000,6.000000,-0.000000,0.000000
0.020000,2.168885,4.000000,0.669000,2.820000,6.000000,0.000000,0.000000
0.020000,2.226485,4.000000,0.726600,2.940000,6.000000,-0.000000,0.000000
0.020000,2.286485,4.000000,0.786600,3.060000,6.000000,0.000000,0.000000
0.020000,2.348885,4.000000,0.849000,3.180000,6.000000,0.000000,0.000000
0.020000,2.413685,4.000000,0.913800,3.300000,6.000000,-0.000000,0.000000
0.020000,2.480885,4.000000,0.981000,3.420000,6.000000,0.000000,0.000000
0.020000,2.550485,4.000000,1.050600,3.540000,6.000000,0.000000,0.000000
0.020000,2.622485,4.000000,1.122600,3.660000,6.000000,0.000000,0.000000
0.020000,2.696885,4.000000,1.197000,3.780000,6.000000,-0.000000,0.000000
0.020000,2.773685,4.000000,1.273800,3.900000,6.000000,0.000000,0.000000
0.020000,2.852885,4.000000,1.353000,4.020000,6.000000,-0.000000,0.000000
0.020000,2.934485,4.000000,1.434600,4.140000,6.000000,0.000000,0.000000
0.020000,3.018485,4.000000,1.518600,4.260000,6.000000,-0.000000,0.000000
0.020000,3.104885,4.000000,1.605000,4.380000,6.000000,0.000000,0.000000
0.020000,3.193685,4.000000,1.693800,4.500000,6.000000,0.000000,0.000000
0.020000,3.284885,4.000000,1.785000,4.620000,6.000000,0.000000,0.000000
0.020000,3.378485,4.000000,1.878600,4.740000,6.000000,-0.000000,0.000000
0.020000,3.474485,4.000000,1.974600,4.860000,6.000000,0.000000,0.000000
0.020000,3.572885,4.000000,2.073000,4.980000,6.000000,-0.000000,0.000000
0.020000,3.673685,4.000000,2.173800,5.100000,6.000000,-0.000000,0.000000
0.020000,3.776885,4.000000,2.277000,5.220000,6.000000,0.000000,0.000000
0.020000,3.882485,4.000000,2.382600,5.340000,6.000000,0.000000,0.000000
0.020000,3.990485,4.000000,2.490600,5.460000,6.000000,-0.000000,0.000000
0.020000,4.100885,4.000000,2.601000,5.580000,6.000000,0.000000,0.000000
0.020000,4.213685,4.000000,2.713800,5.700000,6.000000,-0.000000,0.000000
0.020000,4.328885,4.000000,2.829000,5.820000,6.000000,0.000000,0.000000
0.020000,4.446485,4.000000,2.946600,5.940000,6.000000,0.000000,0.000000
0.020000,4.566485,4.000000,3.066600,6.060000,6.000000,-0.000000,0.000000
0.020000,4.688885,4.000000,3.189000,6.180000,6.000000,-0.000000,0.000000
0.020000,4.813685,4.000000,3.313800,6.300000,6.000000,0.000000,0.000000
0.020000,4.940885,4.000000,3.441000,6.420000,6.000000,0.000000,0.000000
0.020000,5.070485,4.000000,3.570600,6.540000,6.000000,0.000000,0.000000
0.020000,5.202485,4.000000,3.702600,6.660000,6.000000,0.000000,0.000000
